t 	I 	u 	w 	Ce
0.605 	0.547031 	200 	104.483 	1.04483
0.6051 	0.547031 	200 	104.483 	1.04483
0.6052 	0.547031 	200 	104.483 	1.04483
0.6053 	0.547031 	200 	104.483 	1.04483
0.6054 	0.547031 	200 	104.483 	1.04483
0.6055 	0.547031 	200 	104.483 	1.04483
0.6056 	0.547031 	200 	104.483 	1.04483
0.6057 	0.547031 	200 	104.483 	1.04483
0.6058 	0.547031 	200 	104.483 	1.04483
0.6059 	0.547031 	200 	104.483 	1.04483
0.606 	0.547031 	200 	104.483 	1.04483
0.6061 	0.547031 	200 	104.483 	1.04483
0.6062 	0.547031 	200 	104.483 	1.04483
0.6063 	0.547031 	200 	104.483 	1.04483
0.6064 	0.547031 	200 	104.483 	1.04483
0.6065 	0.547031 	200 	104.483 	1.04483
0.6066 	0.547031 	200 	104.483 	1.04483
0.6067 	0.547031 	200 	104.483 	1.04483
0.6068 	0.547031 	200 	104.483 	1.04483
0.6069 	0.547031 	200 	104.483 	1.04483
0.607 	0.547031 	200 	104.483 	1.04483
0.6071 	0.547031 	200 	104.483 	1.04483
0.6072 	0.547031 	200 	104.483 	1.04483
0.6073 	0.547031 	200 	104.483 	1.04483
0.6074 	0.547031 	200 	104.483 	1.04483
0.6075 	0.547031 	200 	104.483 	1.04483
0.6076 	0.547031 	200 	104.483 	1.04483
0.6077 	0.547031 	200 	104.483 	1.04483
0.6078 	0.547031 	200 	104.483 	1.04483
0.6079 	0.547031 	200 	104.483 	1.04483
0.608 	0.547031 	200 	104.483 	1.04483
0.6081 	0.547031 	200 	104.483 	1.04483
0.6082 	0.547031 	200 	104.483 	1.04483
0.6083 	0.547031 	200 	104.483 	1.04483
0.6084 	0.547031 	200 	104.483 	1.04483
0.6085 	0.547031 	200 	104.483 	1.04483
0.6086 	0.547031 	200 	104.483 	1.04483
0.6087 	0.547031 	200 	104.483 	1.04483
0.6088 	0.547031 	200 	104.483 	1.04483
0.6089 	0.547031 	200 	104.483 	1.04483
0.609 	0.547031 	200 	104.483 	1.04483
0.6091 	0.547031 	200 	104.483 	1.04483
0.6092 	0.547031 	200 	104.483 	1.04483
0.6093 	0.547031 	200 	104.483 	1.04483
0.6094 	0.547031 	200 	104.483 	1.04483
0.6095 	0.547031 	200 	104.483 	1.04483
0.6096 	0.547031 	200 	104.483 	1.04483
0.6097 	0.547031 	200 	104.483 	1.04483
0.6098 	0.547031 	200 	104.483 	1.04483
0.6099 	0.547031 	200 	104.483 	1.04483
0.61 	0.547031 	200 	104.483 	1.04483
0.6101 	0.547031 	200 	104.483 	1.04483
0.6102 	0.547031 	200 	104.483 	1.04483
0.6103 	0.547031 	200 	104.483 	1.04483
0.6104 	0.547031 	200 	104.483 	1.04483
0.6105 	0.547031 	200 	104.483 	1.04483
0.6106 	0.547031 	200 	104.483 	1.04483
0.6107 	0.547031 	200 	104.483 	1.04483
0.6108 	0.547031 	200 	104.483 	1.04483
0.6109 	0.547031 	200 	104.483 	1.04483
0.611 	0.547031 	200 	104.483 	1.04483
0.6111 	0.547031 	200 	104.483 	1.04483
0.6112 	0.547031 	200 	104.483 	1.04483
0.6113 	0.547031 	200 	104.483 	1.04483
0.6114 	0.547031 	200 	104.483 	1.04483
0.6115 	0.547031 	200 	104.483 	1.04483
0.6116 	0.547031 	200 	104.483 	1.04483
0.6117 	0.547031 	200 	104.483 	1.04483
0.6118 	0.547031 	200 	104.483 	1.04483
0.6119 	0.547031 	200 	104.483 	1.04483
0.612 	0.547031 	200 	104.483 	1.04483
0.6121 	0.547031 	200 	104.483 	1.04483
0.6122 	0.547031 	200 	104.483 	1.04483
0.6123 	0.547031 	200 	104.483 	1.04483
0.6124 	0.547031 	200 	104.483 	1.04483
0.6125 	0.547031 	200 	104.483 	1.04483
0.6126 	0.547031 	200 	104.483 	1.04483
0.6127 	0.547031 	200 	104.483 	1.04483
0.6128 	0.547031 	200 	104.483 	1.04483
0.6129 	0.547031 	200 	104.483 	1.04483
0.613 	0.547031 	200 	104.483 	1.04483
0.6131 	0.547031 	200 	104.483 	1.04483
0.6132 	0.547031 	200 	104.483 	1.04483
0.6133 	0.547031 	200 	104.483 	1.04483
0.6134 	0.547031 	200 	104.483 	1.04483
0.6135 	0.547031 	200 	104.483 	1.04483
0.6136 	0.547031 	200 	104.483 	1.04483
0.6137 	0.547031 	200 	104.483 	1.04483
0.6138 	0.547031 	200 	104.483 	1.04483
0.6139 	0.547031 	200 	104.483 	1.04483
0.614 	0.547031 	200 	104.483 	1.04483
0.6141 	0.547031 	200 	104.483 	1.04483
0.6142 	0.547031 	200 	104.483 	1.04483
0.6143 	0.547031 	200 	104.483 	1.04483
0.6144 	0.547031 	200 	104.483 	1.04483
0.6145 	0.547031 	200 	104.483 	1.04483
0.6146 	0.547031 	200 	104.483 	1.04483
0.6147 	0.547031 	200 	104.483 	1.04483
0.6148 	0.547031 	200 	104.483 	1.04483
0.6149 	0.547031 	200 	104.483 	1.04483
0.615 	0.547031 	200 	104.483 	1.04483
0.6151 	0.547031 	200 	104.483 	1.04483
0.6152 	0.547031 	200 	104.483 	1.04483
0.6153 	0.547031 	200 	104.483 	1.04483
0.6154 	0.547031 	200 	104.483 	1.04483
0.6155 	0.547031 	200 	104.483 	1.04483
0.6156 	0.547031 	200 	104.483 	1.04483
0.6157 	0.547031 	200 	104.483 	1.04483
0.6158 	0.547031 	200 	104.483 	1.04483
0.6159 	0.547031 	200 	104.483 	1.04483
0.616 	0.547031 	200 	104.483 	1.04483
0.6161 	0.547031 	200 	104.483 	1.04483
0.6162 	0.547031 	200 	104.483 	1.04483
0.6163 	0.547031 	200 	104.483 	1.04483
0.6164 	0.547031 	200 	104.483 	1.04483
0.6165 	0.547031 	200 	104.483 	1.04483
0.6166 	0.547031 	200 	104.483 	1.04483
0.6167 	0.547031 	200 	104.483 	1.04483
0.6168 	0.547031 	200 	104.483 	1.04483
0.6169 	0.547031 	200 	104.483 	1.04483
0.617 	0.547031 	200 	104.483 	1.04483
0.6171 	0.547031 	200 	104.483 	1.04483
0.6172 	0.547031 	200 	104.483 	1.04483
0.6173 	0.547031 	200 	104.483 	1.04483
0.6174 	0.547031 	200 	104.483 	1.04483
0.6175 	0.547031 	200 	104.483 	1.04483
0.6176 	0.547031 	200 	104.483 	1.04483
0.6177 	0.547031 	200 	104.483 	1.04483
0.6178 	0.547031 	200 	104.483 	1.04483
0.6179 	0.547031 	200 	104.483 	1.04483
0.618 	0.547031 	200 	104.483 	1.04483
0.6181 	0.547031 	200 	104.483 	1.04483
0.6182 	0.547031 	200 	104.483 	1.04483
0.6183 	0.547031 	200 	104.483 	1.04483
0.6184 	0.547031 	200 	104.483 	1.04483
0.6185 	0.547031 	200 	104.483 	1.04483
0.6186 	0.547031 	200 	104.483 	1.04483
0.6187 	0.547031 	200 	104.483 	1.04483
0.6188 	0.547031 	200 	104.483 	1.04483
0.6189 	0.547031 	200 	104.483 	1.04483
0.619 	0.547031 	200 	104.483 	1.04483
0.6191 	0.547031 	200 	104.483 	1.04483
0.6192 	0.547031 	200 	104.483 	1.04483
0.6193 	0.547031 	200 	104.483 	1.04483
0.6194 	0.547031 	200 	104.483 	1.04483
0.6195 	0.547031 	200 	104.483 	1.04483
0.6196 	0.547031 	200 	104.483 	1.04483
0.6197 	0.547031 	200 	104.483 	1.04483
0.6198 	0.547031 	200 	104.483 	1.04483
0.6199 	0.547031 	200 	104.483 	1.04483
0.62 	0.547031 	200 	104.483 	1.04483
0.6201 	0.547031 	200 	104.483 	1.04483
0.6202 	0.547031 	200 	104.483 	1.04483
0.6203 	0.547031 	200 	104.483 	1.04483
0.6204 	0.547031 	200 	104.483 	1.04483
0.6205 	0.547031 	200 	104.483 	1.04483
0.6206 	0.547031 	200 	104.483 	1.04483
0.6207 	0.547031 	200 	104.483 	1.04483
0.6208 	0.547031 	200 	104.483 	1.04483
0.6209 	0.547031 	200 	104.483 	1.04483
0.621 	0.547031 	200 	104.483 	1.04483
0.6211 	0.547031 	200 	104.483 	1.04483
0.6212 	0.547031 	200 	104.483 	1.04483
0.6213 	0.547031 	200 	104.483 	1.04483
0.6214 	0.547031 	200 	104.483 	1.04483
0.6215 	0.547031 	200 	104.483 	1.04483
0.6216 	0.547031 	200 	104.483 	1.04483
0.6217 	0.547031 	200 	104.483 	1.04483
0.6218 	0.547031 	200 	104.483 	1.04483
0.6219 	0.547031 	200 	104.483 	1.04483
0.622 	0.547031 	200 	104.483 	1.04483
0.6221 	0.547031 	200 	104.483 	1.04483
0.6222 	0.547031 	200 	104.483 	1.04483
0.6223 	0.547031 	200 	104.483 	1.04483
0.6224 	0.547031 	200 	104.483 	1.04483
0.6225 	0.547031 	200 	104.483 	1.04483
0.6226 	0.547031 	200 	104.483 	1.04483
0.6227 	0.547031 	200 	104.483 	1.04483
0.6228 	0.547031 	200 	104.483 	1.04483
0.6229 	0.547031 	200 	104.483 	1.04483
0.623 	0.547031 	200 	104.483 	1.04483
0.6231 	0.547031 	200 	104.483 	1.04483
0.6232 	0.547031 	200 	104.483 	1.04483
0.6233 	0.547031 	200 	104.483 	1.04483
0.6234 	0.547031 	200 	104.483 	1.04483
0.6235 	0.547031 	200 	104.483 	1.04483
0.6236 	0.547031 	200 	104.483 	1.04483
0.6237 	0.547031 	200 	104.483 	1.04483
0.6238 	0.547031 	200 	104.483 	1.04483
0.6239 	0.547031 	200 	104.483 	1.04483
0.624 	0.547031 	200 	104.483 	1.04483
0.6241 	0.547031 	200 	104.483 	1.04483
0.6242 	0.547031 	200 	104.483 	1.04483
0.6243 	0.547031 	200 	104.483 	1.04483
0.6244 	0.547031 	200 	104.483 	1.04483
0.6245 	0.547031 	200 	104.483 	1.04483
0.6246 	0.547031 	200 	104.483 	1.04483
0.6247 	0.547031 	200 	104.483 	1.04483
0.6248 	0.547031 	200 	104.483 	1.04483
0.6249 	0.547031 	200 	104.483 	1.04483
0.625 	0.547031 	200 	104.483 	1.04483
0.6251 	0.547031 	200 	104.483 	1.04483
0.6252 	0.547031 	200 	104.483 	1.04483
0.6253 	0.547031 	200 	104.483 	1.04483
0.6254 	0.547031 	200 	104.483 	1.04483
0.6255 	0.547031 	200 	104.483 	1.04483
0.6256 	0.547031 	200 	104.483 	1.04483
0.6257 	0.547031 	200 	104.483 	1.04483
0.6258 	0.547031 	200 	104.483 	1.04483
0.6259 	0.547031 	200 	104.483 	1.04483
0.626 	0.547031 	200 	104.483 	1.04483
0.6261 	0.547031 	200 	104.483 	1.04483
0.6262 	0.547031 	200 	104.483 	1.04483
0.6263 	0.547031 	200 	104.483 	1.04483
0.6264 	0.547031 	200 	104.483 	1.04483
0.6265 	0.547031 	200 	104.483 	1.04483
0.6266 	0.547031 	200 	104.483 	1.04483
0.6267 	0.547031 	200 	104.483 	1.04483
0.6268 	0.547031 	200 	104.483 	1.04483
0.6269 	0.547031 	200 	104.483 	1.04483
0.627 	0.547031 	200 	104.483 	1.04483
0.6271 	0.547031 	200 	104.483 	1.04483
0.6272 	0.547031 	200 	104.483 	1.04483
0.6273 	0.547031 	200 	104.483 	1.04483
0.6274 	0.547031 	200 	104.483 	1.04483
0.6275 	0.547031 	200 	104.483 	1.04483
0.6276 	0.547031 	200 	104.483 	1.04483
0.6277 	0.547031 	200 	104.483 	1.04483
0.6278 	0.547031 	200 	104.483 	1.04483
0.6279 	0.547031 	200 	104.483 	1.04483
0.628 	0.547031 	200 	104.483 	1.04483
0.6281 	0.547031 	200 	104.483 	1.04483
0.6282 	0.547031 	200 	104.483 	1.04483
0.6283 	0.547031 	200 	104.483 	1.04483
0.6284 	0.547031 	200 	104.483 	1.04483
0.6285 	0.547031 	200 	104.483 	1.04483
0.6286 	0.547031 	200 	104.483 	1.04483
0.6287 	0.547031 	200 	104.483 	1.04483
0.6288 	0.547031 	200 	104.483 	1.04483
0.6289 	0.547031 	200 	104.483 	1.04483
0.629 	0.547031 	200 	104.483 	1.04483
0.6291 	0.547031 	200 	104.483 	1.04483
0.6292 	0.547031 	200 	104.483 	1.04483
0.6293 	0.547031 	200 	104.483 	1.04483
0.6294 	0.547031 	200 	104.483 	1.04483
0.6295 	0.547031 	200 	104.483 	1.04483
0.6296 	0.547031 	200 	104.483 	1.04483
0.6297 	0.547031 	200 	104.483 	1.04483
0.6298 	0.547031 	200 	104.483 	1.04483
0.6299 	0.547031 	200 	104.483 	1.04483
0.63 	0.547031 	200 	104.483 	1.04483
0.6301 	0.547031 	200 	104.483 	1.04483
0.6302 	0.547031 	200 	104.483 	1.04483
0.6303 	0.547031 	200 	104.483 	1.04483
0.6304 	0.547031 	200 	104.483 	1.04483
0.6305 	0.547031 	200 	104.483 	1.04483
0.6306 	0.547031 	200 	104.483 	1.04483
0.6307 	0.547031 	200 	104.483 	1.04483
0.6308 	0.547031 	200 	104.483 	1.04483
0.6309 	0.547031 	200 	104.483 	1.04483
0.631 	0.547031 	200 	104.483 	1.04483
0.6311 	0.547031 	200 	104.483 	1.04483
0.6312 	0.547031 	200 	104.483 	1.04483
0.6313 	0.547031 	200 	104.483 	1.04483
0.6314 	0.547031 	200 	104.483 	1.04483
0.6315 	0.547031 	200 	104.483 	1.04483
0.6316 	0.547031 	200 	104.483 	1.04483
0.6317 	0.547031 	200 	104.483 	1.04483
0.6318 	0.547031 	200 	104.483 	1.04483
0.6319 	0.547031 	200 	104.483 	1.04483
0.632 	0.547031 	200 	104.483 	1.04483
0.6321 	0.547031 	200 	104.483 	1.04483
0.6322 	0.547031 	200 	104.483 	1.04483
0.6323 	0.547031 	200 	104.483 	1.04483
0.6324 	0.547031 	200 	104.483 	1.04483
0.6325 	0.547031 	200 	104.483 	1.04483
0.6326 	0.547031 	200 	104.483 	1.04483
0.6327 	0.547031 	200 	104.483 	1.04483
0.6328 	0.547031 	200 	104.483 	1.04483
0.6329 	0.547031 	200 	104.483 	1.04483
0.633 	0.547031 	200 	104.483 	1.04483
0.6331 	0.547031 	200 	104.483 	1.04483
0.6332 	0.547031 	200 	104.483 	1.04483
0.6333 	0.547031 	200 	104.483 	1.04483
0.6334 	0.547031 	200 	104.483 	1.04483
0.6335 	0.547031 	200 	104.483 	1.04483
0.6336 	0.547031 	200 	104.483 	1.04483
0.6337 	0.547031 	200 	104.483 	1.04483
0.6338 	0.547031 	200 	104.483 	1.04483
0.6339 	0.547031 	200 	104.483 	1.04483
0.634 	0.547031 	200 	104.483 	1.04483
0.6341 	0.547031 	200 	104.483 	1.04483
0.6342 	0.547031 	200 	104.483 	1.04483
0.6343 	0.547031 	200 	104.483 	1.04483
0.6344 	0.547031 	200 	104.483 	1.04483
0.6345 	0.547031 	200 	104.483 	1.04483
0.6346 	0.547031 	200 	104.483 	1.04483
0.6347 	0.547031 	200 	104.483 	1.04483
0.6348 	0.547031 	200 	104.483 	1.04483
0.6349 	0.547031 	200 	104.483 	1.04483
0.635 	0.547031 	200 	104.483 	1.04483
0.6351 	0.547031 	200 	104.483 	1.04483
0.6352 	0.547031 	200 	104.483 	1.04483
0.6353 	0.547031 	200 	104.483 	1.04483
0.6354 	0.547031 	200 	104.483 	1.04483
0.6355 	0.547031 	200 	104.483 	1.04483
0.6356 	0.547031 	200 	104.483 	1.04483
0.6357 	0.547031 	200 	104.483 	1.04483
0.6358 	0.547031 	200 	104.483 	1.04483
0.6359 	0.547031 	200 	104.483 	1.04483
0.636 	0.547031 	200 	104.483 	1.04483
0.6361 	0.547031 	200 	104.483 	1.04483
0.6362 	0.547031 	200 	104.483 	1.04483
0.6363 	0.547031 	200 	104.483 	1.04483
0.6364 	0.547031 	200 	104.483 	1.04483
0.6365 	0.547031 	200 	104.483 	1.04483
0.6366 	0.547031 	200 	104.483 	1.04483
0.6367 	0.547031 	200 	104.483 	1.04483
0.6368 	0.547031 	200 	104.483 	1.04483
0.6369 	0.547031 	200 	104.483 	1.04483
0.637 	0.547031 	200 	104.483 	1.04483
0.6371 	0.547031 	200 	104.483 	1.04483
0.6372 	0.547031 	200 	104.483 	1.04483
0.6373 	0.547031 	200 	104.483 	1.04483
0.6374 	0.547031 	200 	104.483 	1.04483
0.6375 	0.547031 	200 	104.483 	1.04483
0.6376 	0.547031 	200 	104.483 	1.04483
0.6377 	0.547031 	200 	104.483 	1.04483
0.6378 	0.547031 	200 	104.483 	1.04483
0.6379 	0.547031 	200 	104.483 	1.04483
0.638 	0.547031 	200 	104.483 	1.04483
0.6381 	0.547031 	200 	104.483 	1.04483
0.6382 	0.547031 	200 	104.483 	1.04483
0.6383 	0.547031 	200 	104.483 	1.04483
0.6384 	0.547031 	200 	104.483 	1.04483
0.6385 	0.547031 	200 	104.483 	1.04483
0.6386 	0.547031 	200 	104.483 	1.04483
0.6387 	0.547031 	200 	104.483 	1.04483
0.6388 	0.547031 	200 	104.483 	1.04483
0.6389 	0.547031 	200 	104.483 	1.04483
0.639 	0.547031 	200 	104.483 	1.04483
0.6391 	0.547031 	200 	104.483 	1.04483
0.6392 	0.547031 	200 	104.483 	1.04483
0.6393 	0.547031 	200 	104.483 	1.04483
0.6394 	0.547031 	200 	104.483 	1.04483
0.6395 	0.547031 	200 	104.483 	1.04483
0.6396 	0.547031 	200 	104.483 	1.04483
0.6397 	0.547031 	200 	104.483 	1.04483
0.6398 	0.547031 	200 	104.483 	1.04483
0.6399 	0.547031 	200 	104.483 	1.04483
0.64 	0.547031 	200 	104.483 	1.04483
0.6401 	0.547031 	200 	104.483 	1.04483
0.6402 	0.547031 	200 	104.483 	1.04483
0.6403 	0.547031 	200 	104.483 	1.04483
0.6404 	0.547031 	200 	104.483 	1.04483
0.6405 	0.547031 	200 	104.483 	1.04483
0.6406 	0.547031 	200 	104.483 	1.04483
0.6407 	0.547031 	200 	104.483 	1.04483
0.6408 	0.547031 	200 	104.483 	1.04483
0.6409 	0.547031 	200 	104.483 	1.04483
0.641 	0.547031 	200 	104.483 	1.04483
0.6411 	0.547031 	200 	104.483 	1.04483
0.6412 	0.547031 	200 	104.483 	1.04483
0.6413 	0.547031 	200 	104.483 	1.04483
0.6414 	0.547031 	200 	104.483 	1.04483
0.6415 	0.547031 	200 	104.483 	1.04483
0.6416 	0.547031 	200 	104.483 	1.04483
0.6417 	0.547031 	200 	104.483 	1.04483
0.6418 	0.547031 	200 	104.483 	1.04483
0.6419 	0.547031 	200 	104.483 	1.04483
0.642 	0.547031 	200 	104.483 	1.04483
0.6421 	0.547031 	200 	104.483 	1.04483
0.6422 	0.547031 	200 	104.483 	1.04483
0.6423 	0.547031 	200 	104.483 	1.04483
0.6424 	0.547031 	200 	104.483 	1.04483
0.6425 	0.547031 	200 	104.483 	1.04483
0.6426 	0.547031 	200 	104.483 	1.04483
0.6427 	0.547031 	200 	104.483 	1.04483
0.6428 	0.547031 	200 	104.483 	1.04483
0.6429 	0.547031 	200 	104.483 	1.04483
0.643 	0.547031 	200 	104.483 	1.04483
0.6431 	0.547031 	200 	104.483 	1.04483
0.6432 	0.547031 	200 	104.483 	1.04483
0.6433 	0.547031 	200 	104.483 	1.04483
0.6434 	0.547031 	200 	104.483 	1.04483
0.6435 	0.547031 	200 	104.483 	1.04483
0.6436 	0.547031 	200 	104.483 	1.04483
0.6437 	0.547031 	200 	104.483 	1.04483
0.6438 	0.547031 	200 	104.483 	1.04483
0.6439 	0.547031 	200 	104.483 	1.04483
0.644 	0.547031 	200 	104.483 	1.04483
0.6441 	0.547031 	200 	104.483 	1.04483
0.6442 	0.547031 	200 	104.483 	1.04483
0.6443 	0.547031 	200 	104.483 	1.04483
0.6444 	0.547031 	200 	104.483 	1.04483
0.6445 	0.547031 	200 	104.483 	1.04483
0.6446 	0.547031 	200 	104.483 	1.04483
0.6447 	0.547031 	200 	104.483 	1.04483
0.6448 	0.547031 	200 	104.483 	1.04483
0.6449 	0.547031 	200 	104.483 	1.04483
0.645 	0.547031 	200 	104.483 	1.04483
0.6451 	0.547031 	200 	104.483 	1.04483
0.6452 	0.547031 	200 	104.483 	1.04483
0.6453 	0.547031 	200 	104.483 	1.04483
0.6454 	0.547031 	200 	104.483 	1.04483
0.6455 	0.547031 	200 	104.483 	1.04483
0.6456 	0.547031 	200 	104.483 	1.04483
0.6457 	0.547031 	200 	104.483 	1.04483
0.6458 	0.547031 	200 	104.483 	1.04483
0.6459 	0.547031 	200 	104.483 	1.04483
0.646 	0.547031 	200 	104.483 	1.04483
0.6461 	0.547031 	200 	104.483 	1.04483
0.6462 	0.547031 	200 	104.483 	1.04483
0.6463 	0.547031 	200 	104.483 	1.04483
0.6464 	0.547031 	200 	104.483 	1.04483
0.6465 	0.547031 	200 	104.483 	1.04483
0.6466 	0.547031 	200 	104.483 	1.04483
0.6467 	0.547031 	200 	104.483 	1.04483
0.6468 	0.547031 	200 	104.483 	1.04483
0.6469 	0.547031 	200 	104.483 	1.04483
0.647 	0.547031 	200 	104.483 	1.04483
0.6471 	0.547031 	200 	104.483 	1.04483
0.6472 	0.547031 	200 	104.483 	1.04483
0.6473 	0.547031 	200 	104.483 	1.04483
0.6474 	0.547031 	200 	104.483 	1.04483
0.6475 	0.547031 	200 	104.483 	1.04483
0.6476 	0.547031 	200 	104.483 	1.04483
0.6477 	0.547031 	200 	104.483 	1.04483
0.6478 	0.547031 	200 	104.483 	1.04483
0.6479 	0.547031 	200 	104.483 	1.04483
0.648 	0.547031 	200 	104.483 	1.04483
0.6481 	0.547031 	200 	104.483 	1.04483
0.6482 	0.547031 	200 	104.483 	1.04483
0.6483 	0.547031 	200 	104.483 	1.04483
0.6484 	0.547031 	200 	104.483 	1.04483
0.6485 	0.547031 	200 	104.483 	1.04483
0.6486 	0.547031 	200 	104.483 	1.04483
0.6487 	0.547031 	200 	104.483 	1.04483
0.6488 	0.547031 	200 	104.483 	1.04483
0.6489 	0.547031 	200 	104.483 	1.04483
0.649 	0.547031 	200 	104.483 	1.04483
0.6491 	0.547031 	200 	104.483 	1.04483
0.6492 	0.547031 	200 	104.483 	1.04483
0.6493 	0.547031 	200 	104.483 	1.04483
0.6494 	0.547031 	200 	104.483 	1.04483
0.6495 	0.547031 	200 	104.483 	1.04483
0.6496 	0.547031 	200 	104.483 	1.04483
0.6497 	0.547031 	200 	104.483 	1.04483
0.6498 	0.547031 	200 	104.483 	1.04483
0.6499 	0.547031 	200 	104.483 	1.04483
0.65 	0.547031 	200 	104.483 	1.04483
0.6501 	0.547031 	200 	104.483 	1.04483
0.6502 	0.547031 	200 	104.483 	1.04483
0.6503 	0.547031 	200 	104.483 	1.04483
0.6504 	0.547031 	200 	104.483 	1.04483
0.6505 	0.547031 	200 	104.483 	1.04483
0.6506 	0.547031 	200 	104.483 	1.04483
0.6507 	0.547031 	200 	104.483 	1.04483
0.6508 	0.547031 	200 	104.483 	1.04483
0.6509 	0.547031 	200 	104.483 	1.04483
0.651 	0.547031 	200 	104.483 	1.04483
0.6511 	0.547031 	200 	104.483 	1.04483
0.6512 	0.547031 	200 	104.483 	1.04483
0.6513 	0.547031 	200 	104.483 	1.04483
0.6514 	0.547031 	200 	104.483 	1.04483
0.6515 	0.547031 	200 	104.483 	1.04483
0.6516 	0.547031 	200 	104.483 	1.04483
0.6517 	0.547031 	200 	104.483 	1.04483
0.6518 	0.547031 	200 	104.483 	1.04483
0.6519 	0.547031 	200 	104.483 	1.04483
0.652 	0.547031 	200 	104.483 	1.04483
0.6521 	0.547031 	200 	104.483 	1.04483
0.6522 	0.547031 	200 	104.483 	1.04483
0.6523 	0.547031 	200 	104.483 	1.04483
0.6524 	0.547031 	200 	104.483 	1.04483
0.6525 	0.547031 	200 	104.483 	1.04483
0.6526 	0.547031 	200 	104.483 	1.04483
0.6527 	0.547031 	200 	104.483 	1.04483
0.6528 	0.547031 	200 	104.483 	1.04483
0.6529 	0.547031 	200 	104.483 	1.04483
0.653 	0.547031 	200 	104.483 	1.04483
0.6531 	0.547031 	200 	104.483 	1.04483
0.6532 	0.547031 	200 	104.483 	1.04483
0.6533 	0.547031 	200 	104.483 	1.04483
0.6534 	0.547031 	200 	104.483 	1.04483
0.6535 	0.547031 	200 	104.483 	1.04483
0.6536 	0.547031 	200 	104.483 	1.04483
0.6537 	0.547031 	200 	104.483 	1.04483
0.6538 	0.547031 	200 	104.483 	1.04483
0.6539 	0.547031 	200 	104.483 	1.04483
0.654 	0.547031 	200 	104.483 	1.04483
0.6541 	0.547031 	200 	104.483 	1.04483
0.6542 	0.547031 	200 	104.483 	1.04483
0.6543 	0.547031 	200 	104.483 	1.04483
0.6544 	0.547031 	200 	104.483 	1.04483
0.6545 	0.547031 	200 	104.483 	1.04483
0.6546 	0.547031 	200 	104.483 	1.04483
0.6547 	0.547031 	200 	104.483 	1.04483
0.6548 	0.547031 	200 	104.483 	1.04483
0.6549 	0.547031 	200 	104.483 	1.04483
0.655 	0.547031 	200 	104.483 	1.04483
0.6551 	0.547031 	200 	104.483 	1.04483
0.6552 	0.547031 	200 	104.483 	1.04483
0.6553 	0.547031 	200 	104.483 	1.04483
0.6554 	0.547031 	200 	104.483 	1.04483
0.6555 	0.547031 	200 	104.483 	1.04483
0.6556 	0.547031 	200 	104.483 	1.04483
0.6557 	0.547031 	200 	104.483 	1.04483
0.6558 	0.547031 	200 	104.483 	1.04483
0.6559 	0.547031 	200 	104.483 	1.04483
0.656 	0.547031 	200 	104.483 	1.04483
0.6561 	0.547031 	200 	104.483 	1.04483
0.6562 	0.547031 	200 	104.483 	1.04483
0.6563 	0.547031 	200 	104.483 	1.04483
0.6564 	0.547031 	200 	104.483 	1.04483
0.6565 	0.547031 	200 	104.483 	1.04483
0.6566 	0.547031 	200 	104.483 	1.04483
0.6567 	0.547031 	200 	104.483 	1.04483
0.6568 	0.547031 	200 	104.483 	1.04483
0.6569 	0.547031 	200 	104.483 	1.04483
0.657 	0.547031 	200 	104.483 	1.04483
0.6571 	0.547031 	200 	104.483 	1.04483
0.6572 	0.547031 	200 	104.483 	1.04483
0.6573 	0.547031 	200 	104.483 	1.04483
0.6574 	0.547031 	200 	104.483 	1.04483
0.6575 	0.547031 	200 	104.483 	1.04483
0.6576 	0.547031 	200 	104.483 	1.04483
0.6577 	0.547031 	200 	104.483 	1.04483
0.6578 	0.547031 	200 	104.483 	1.04483
0.6579 	0.547031 	200 	104.483 	1.04483
0.658 	0.547031 	200 	104.483 	1.04483
0.6581 	0.547031 	200 	104.483 	1.04483
0.6582 	0.547031 	200 	104.483 	1.04483
0.6583 	0.547031 	200 	104.483 	1.04483
0.6584 	0.547031 	200 	104.483 	1.04483
0.6585 	0.547031 	200 	104.483 	1.04483
0.6586 	0.547031 	200 	104.483 	1.04483
0.6587 	0.547031 	200 	104.483 	1.04483
0.6588 	0.547031 	200 	104.483 	1.04483
0.6589 	0.547031 	200 	104.483 	1.04483
0.659 	0.547031 	200 	104.483 	1.04483
0.6591 	0.547031 	200 	104.483 	1.04483
0.6592 	0.547031 	200 	104.483 	1.04483
0.6593 	0.547031 	200 	104.483 	1.04483
0.6594 	0.547031 	200 	104.483 	1.04483
0.6595 	0.547031 	200 	104.483 	1.04483
0.6596 	0.547031 	200 	104.483 	1.04483
0.6597 	0.547031 	200 	104.483 	1.04483
0.6598 	0.547031 	200 	104.483 	1.04483
0.6599 	0.547031 	200 	104.483 	1.04483
0.66 	0.547031 	200 	104.483 	1.04483
0.6601 	0.547031 	200 	104.483 	1.04483
0.6602 	0.547031 	200 	104.483 	1.04483
0.6603 	0.547031 	200 	104.483 	1.04483
0.6604 	0.547031 	200 	104.483 	1.04483
0.6605 	0.547031 	200 	104.483 	1.04483
0.6606 	0.547031 	200 	104.483 	1.04483
0.6607 	0.547031 	200 	104.483 	1.04483
0.6608 	0.547031 	200 	104.483 	1.04483
0.6609 	0.547031 	200 	104.483 	1.04483
0.661 	0.547031 	200 	104.483 	1.04483
